threshold,val_best_f1,test_oracle_threshold,test_oracle_f1,test_roc_auc,test_average_precision,test_tuned_f1,test_tuned_precision,test_tuned_recall,test_tuned_tn,test_tuned_fp,test_tuned_fn,test_tuned_tp,test_tuned_pred_pos_rate,test_default_f1,test_default_precision,test_default_recall,test_default_tn,test_default_fp,test_default_fn,test_default_tp,test_default_pred_pos_rate,branch,feature_set,source_group,source_weight,model,family,score_type,status,error,train_seconds,source_rows,test_precision,test_recall,tn,fp,fn,tp,blend_members,selection_rank
0.4131422114644609,0.1791044776119403,,,0.5787533781841183,0.08956178635110604,0.07909604519774012,0.1044776119402985,0.06363636363636363,1521,60,103,7,,0.03125,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.05,LR_balanced,LR_balanced,proba,ok,,3.782,108090.0,0.1044776119402985,0.06363636363636363,1521.0,60.0,103.0,7.0,,51.0
0.2116267398036957,0.1791044776119403,,,0.5756741992984877,0.09249870607428515,0.14232209737827714,0.12101910828025478,0.17272727272727273,1443,138,91,19,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.25,LGBM_regularized,LGBM_regularized,proba,ok,,2.174,68283.0,0.12101910828025478,0.17272727272727273,1443.0,138.0,91.0,19.0,,50.0
0.28475746754752906,0.17901234567901234,,,0.606483238456673,0.11432493976960884,0.1829652996845426,0.14009661835748793,0.2636363636363636,1403,178,81,29,,0.0,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.25,LGBM_regularized,LGBM_regularized,proba,ok,,2.599,111240.0,0.14009661835748793,0.2636363636363636,1403.0,178.0,81.0,29.0,,52.0
0.6347237977287927,0.17898832684824906,0.5597640768668402,0.14732142857142858,0.5537806911620954,0.08290029803381019,0.12875536480686695,0.12195121951219512,0.13636363636363635,1473,108,95,15,0.07273802483737433,0.1371571072319202,0.07947976878612717,0.5,944.0,637.0,55.0,55.0,0.4092253104671792,baza_feature,encoded_no_ka,baza_only,0.0,LogReg_L2_C03_balanced,linear,proba,ok,,0.573,,,,,,,,,53.0
0.6347237977287927,0.17898832684824906,0.5597640768668402,0.14732142857142858,0.5537806911620954,0.08290029803381019,0.12875536480686695,0.12195121951219512,0.13636363636363635,1473,108,95,15,0.07273802483737433,0.1371571072319202,0.07947976878612717,0.5,944.0,637.0,55.0,55.0,0.4092253104671792,baza_feature,encoded_compact,baza_only,0.0,LogReg_L2_C03_balanced,linear,proba,ok,,0.214,,,,,,,,,54.0
0.1656951674263584,0.178517397881997,,,0.6041803231556553,0.11183738295024812,0.1648854961832061,0.09908256880733946,0.4909090909090909,1090,491,56,54,,0.017857142857142856,,,,,,,,auxiliary_transfer,common_schema,all,0.05,LGBM_regularized,LGBM_regularized,proba,ok,,1.908,61240.0,0.09908256880733946,0.4909090909090909,1090.0,491.0,56.0,54.0,,55.0
0.513859212398529,0.1783876500857633,,,0.5746506813869243,0.08526041332722123,0.15867768595041323,0.09696969696969697,0.43636363636363634,1134,447,62,48,,0.14965986394557823,,,,,,,,auxiliary_transfer,common_schema,hf_all_orange,0.05,XGB_weighted,XGB_weighted,proba,ok,,2.119,80179.0,0.09696969696969697,0.43636363636363634,1134.0,447.0,62.0,48.0,,56.0
0.5034390091896057,0.178125,,,0.5867977689609568,0.09583759126196556,0.16964285714285715,0.10142348754448399,0.5181818181818182,1076,505,53,57,,0.15955983493810177,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.05,XGB_weighted,XGB_weighted,proba,ok,,2.109,111240.0,0.10142348754448399,0.5181818181818182,1076.0,505.0,53.0,57.0,,57.0
0.3725354050179229,0.17801047120418848,,,0.581237421654879,0.08999353902365637,0.0893854748603352,0.11594202898550725,0.07272727272727272,1520,61,102,8,,0.01652892561983471,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.1,LR_balanced,LR_balanced,proba,ok,,3.706,111240.0,0.11594202898550725,0.07272727272727272,1520.0,61.0,102.0,8.0,,58.0
0.2584146755792705,0.17796610169491525,,,0.5839399689494567,0.09843133957351695,0.13991769547325103,0.12781954887218044,0.15454545454545454,1465,116,93,17,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all_orange,0.1,LGBM_regularized,LGBM_regularized,proba,ok,,2.048,80179.0,0.12781954887218044,0.15454545454545454,1465.0,116.0,93.0,17.0,,59.0
0.21915509147360474,0.17777777777777776,,,0.5988269794721408,0.10013649558602941,0.11403508771929824,0.11016949152542373,0.11818181818181818,1476,105,97,13,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.5,LGBM_regularized,LGBM_regularized,proba,ok,,1.704,68283.0,0.11016949152542373,0.11818181818181818,1476.0,105.0,97.0,13.0,,60.0
0.23632657990185837,0.17751479289940827,,,0.5715772526019206,0.08163590736694995,0.1165644171779141,0.08796296296296297,0.17272727272727273,1384,197,91,19,,0.0,,,,,,,,auxiliary_transfer,common_schema,all,0.25,LR_balanced,LR_balanced,proba,ok,,0.922,61240.0,0.08796296296296297,0.17272727272727273,1384.0,197.0,91.0,19.0,,61.0
0.2452384318284241,0.17709923664122137,,,0.5862802599045485,0.09038254810730798,0.15915915915915915,0.09532374100719425,0.4818181818181818,1078,503,57,53,,0.017241379310344827,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.5,LR_balanced,LR_balanced,proba,ok,,3.314,111240.0,0.09532374100719425,0.4818181818181818,1078.0,503.0,57.0,53.0,,62.0
0.2421230787282804,0.1768292682926829,,,0.5619199585992755,0.09911702517975157,0.13897280966767372,0.10407239819004525,0.20909090909090908,1383,198,87,23,,0.017543859649122806,,,,,,,,auxiliary_transfer,common_schema,hf_all_orange,0.05,LGBM_balanced,LGBM_balanced,proba,ok,,1.843,80179.0,0.10407239819004525,0.20909090909090908,1383.0,198.0,87.0,23.0,,63.0
0.06720202376816813,0.17677642980935876,0.07495760524825608,0.1927710843373494,0.578842504743833,0.11627289371761335,0.16312056737588654,0.1013215859030837,0.41818181818181815,1173,408,64,46,0.2684801892371378,0.0,0.0,0.0,1580.0,1.0,110.0,0.0,0.0005913660555884093,baza_feature,core,baza_only,0.0,GradientBoosting_d3,boosting,proba,ok,,10.541,,,,,,,,,64.0
0.06778661348625885,0.176759410801964,0.07994149484917969,0.1758241758241758,0.5755419469840721,0.09928292313508051,0.15307820299500832,0.09368635437881874,0.41818181818181815,1136,445,64,46,0.29036073329390893,0.0,0.0,0.0,1581.0,0.0,110.0,0.0,0.0,baza_feature,core,baza_only,0.0,GradientBoosting_d2,boosting,proba,ok,,8.227,,,,,,,,,65.0
0.6666337783511662,0.17674418604651163,0.5006015890228686,0.1450381679389313,0.5505606348111092,0.07928074413357597,0.07777777777777778,0.1,0.06363636363636363,1518,63,103,7,0.04139562389118864,0.14412136536030343,0.08370044052863436,0.5181818181818182,957.0,624.0,53.0,57.0,0.4027202838557067,baza_feature,encoded_no_ka,baza_only,0.0,LogReg_L1_balanced,linear,proba,ok,,42.695,,,,,,,,,66.0
0.6666337783511662,0.17674418604651163,0.5006015890228686,0.1450381679389313,0.5505606348111092,0.07928074413357597,0.07777777777777778,0.1,0.06363636363636363,1518,63,103,7,0.04139562389118864,0.14412136536030343,0.08370044052863436,0.5181818181818182,957.0,624.0,53.0,57.0,0.4027202838557067,baza_feature,encoded_compact,baza_only,0.0,LogReg_L1_balanced,linear,proba,ok,,40.585,,,,,,,,,67.0
0.31033675801266475,0.17647058823529413,,,0.562158587775286,0.08011051401615019,0.08560311284046693,0.07482993197278912,0.1,1445,136,99,11,,0.0,,,,,,,,auxiliary_transfer,common_schema,cell,0.1,LR_balanced,LR_balanced,proba,ok,,0.804,51047.0,0.07482993197278912,0.1,1445.0,136.0,99.0,11.0,,68.0
0.1650513021788843,0.17638691322901848,,,0.5800442757748261,0.09725650465849947,0.14947683109118087,0.08944543828264759,0.45454545454545453,1072,509,60,50,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.1,LGBM_regularized,LGBM_regularized,proba,ok,,1.744,68283.0,0.08944543828264759,0.45454545454545453,1072.0,509.0,60.0,50.0,,69.0
0.5173707179083168,0.17553956834532375,0.5406213950227844,0.15942028985507245,0.5827841987234776,0.0920140995488977,0.1490857946554149,0.08818635607321132,0.4818181818181818,1033,548,57,53,0.35541099940863397,0.15192743764172337,0.08678756476683938,0.6090909090909091,876.0,705.0,43.0,67.0,0.4565345949142519,baza_feature,core,baza_only,0.0,EasyEnsemble_30,imbalance_ensemble,proba,ok,,1.87,,,,,,,,,70.0
0.5171419670520268,0.17549167927382753,0.5304200496291622,0.17118997912317327,0.5830343281007417,0.09225046885127201,0.14285714285714285,0.08506944444444445,0.44545454545454544,1054,527,61,49,0.34062684801892373,0.13689839572192514,0.07757575757575758,0.5818181818181818,820.0,761.0,46.0,64.0,0.4878769958604376,baza_feature,engineered,baza_only,0.0,EasyEnsemble_30,imbalance_ensemble,proba,ok,,6.873,,,,,,,,,71.0
0.49312570691108704,0.1754385964912281,,,0.5826260709562417,0.09657473002069047,0.15526315789473685,0.09076923076923077,0.5363636363636364,990,591,51,59,,0.16326530612244897,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.05,XGB_weighted,XGB_weighted,proba,ok,,2.15,108090.0,0.09076923076923077,0.5363636363636364,990.0,591.0,51.0,59.0,,72.0
0.5446996688842773,0.17543859649122806,,,0.5832787073773791,0.10077041329347758,0.15217391304347827,0.10852713178294573,0.2545454545454545,1351,230,82,28,,0.15365853658536585,,,,,,,,auxiliary_transfer,common_schema,cell,0.25,XGB_weighted,XGB_weighted,proba,ok,,3.182,51047.0,0.10852713178294573,0.2545454545454545,1351.0,230.0,82.0,28.0,,73.0
0.24035745477010126,0.17537942664418213,,,0.5751308147892589,0.11427540304557535,0.15753424657534246,0.0970464135021097,0.41818181818181815,1153,428,64,46,,0.03333333333333333,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.25,LGBM_balanced,LGBM_balanced,proba,ok,,2.571,111240.0,0.0970464135021097,0.41818181818181815,1153.0,428.0,64.0,46.0,,74.0
0.2624030218721028,0.17525773195876287,,,0.5846587315278018,0.09023750400748157,0.1541095890410959,0.0949367088607595,0.4090909090909091,1152,429,65,45,,0.01680672268907563,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.25,LR_balanced,LR_balanced,proba,ok,,2.441,111240.0,0.0949367088607595,0.4090909090909091,1152.0,429.0,65.0,45.0,,75.0
0.2497292941805809,0.17518248175182483,,,0.5630613535736876,0.08028222361781073,0.08695652173913043,0.07692307692307693,0.1,1449,132,99,11,,0.0,,,,,,,,auxiliary_transfer,common_schema,cell,0.25,LR_balanced,LR_balanced,proba,ok,,1.36,51047.0,0.07692307692307693,0.1,1449.0,132.0,99.0,11.0,,76.0
0.5176259875297546,0.17486338797814205,,,0.5941262722097637,0.09894675734807676,0.1588447653429603,0.0990990990990991,0.4,1181,400,66,44,,0.16111111111111112,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.1,XGB_weighted,XGB_weighted,proba,ok,,2.218,108090.0,0.0990990990990991,0.4,1181.0,400.0,66.0,44.0,,77.0
0.3598895061680668,0.17482517482517484,,,0.5648266344661032,0.08084421592807448,0.09125475285171103,0.0784313725490196,0.10909090909090909,1440,141,98,12,,0.0,,,,,,,,auxiliary_transfer,common_schema,all,0.05,LR_balanced,LR_balanced,proba,ok,,1.582,61240.0,0.0784313725490196,0.10909090909090909,1440.0,141.0,98.0,12.0,,78.0
0.5351427204873578,0.17479674796747968,0.555380399955613,0.18604651162790697,0.589943074003795,0.0948649238598793,0.15546218487394958,0.10109289617486339,0.33636363636363636,1252,329,73,37,0.21643997634535778,0.15219721329046088,0.08626974483596597,0.6454545454545455,829.0,752.0,39.0,71.0,0.4866942637492608,baza_feature,engineered,baza_only,0.0,EasyEnsemble_10,imbalance_ensemble,proba,ok,,3.392,,,,,,,,,79.0
0.23257511450669108,0.1746293245469522,,,0.549772871025243,0.10120154013889957,0.1455160744500846,0.0893970893970894,0.39090909090909093,1143,438,67,43,,0.03333333333333333,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.1,LGBM_balanced,LGBM_balanced,proba,ok,,2.619,111240.0,0.0893970893970894,0.39090909090909093,1143.0,438.0,67.0,43.0,,80.0
0.5346423983573914,0.17456359102244387,,,0.6239434190098327,0.10123953352781116,0.1725067385444744,0.12260536398467432,0.2909090909090909,1352,229,78,32,,0.144349477682811,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.5,XGB_weighted,XGB_weighted,proba,ok,,2.319,111240.0,0.12260536398467432,0.2909090909090909,1352.0,229.0,78.0,32.0,,81.0
0.3724015563782394,0.1745454545454545,,,0.5623195905928354,0.08039480993150641,0.09302325581395349,0.08108108108108109,0.10909090909090909,1445,136,98,12,,0.03225806451612903,,,,,,,,auxiliary_transfer,common_schema,cell,0.05,LR_balanced,LR_balanced,proba,ok,,1.024,51047.0,0.08108108108108109,0.10909090909090909,1445.0,136.0,98.0,12.0,,82.0
0.35970554854437153,0.17417417417417413,,,0.546690817089299,0.0746774851850931,0.09404388714733543,0.07177033492822966,0.13636363636363635,1387,194,95,15,,0.016129032258064516,,,,,,,,auxiliary_transfer,common_schema,hf_all_orange,0.05,LR_balanced,LR_balanced,proba,ok,,2.042,80179.0,0.07177033492822966,0.13636363636363635,1387.0,194.0,95.0,15.0,,83.0
0.5347775816917419,0.17410714285714285,,,0.6051405899603244,0.09920810704134471,0.15639810426540285,0.10576923076923077,0.3,1302,279,77,33,,0.1461794019933555,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.5,XGB_weighted,XGB_weighted,proba,ok,,2.023,108090.0,0.10576923076923077,0.3,1302.0,279.0,77.0,33.0,,84.0
0.518507719039917,0.17406749555950266,,,0.5525731700304755,0.08802028012377022,0.1443661971830986,0.08951965065502183,0.37272727272727274,1164,417,69,41,,0.14384508990318118,,,,,,,,auxiliary_transfer,common_schema,cell,0.05,XGB_weighted,XGB_weighted,proba,ok,,1.215,51047.0,0.08951965065502183,0.37272727272727274,1164.0,417.0,69.0,41.0,,85.0
0.5163012742996216,0.17406143344709898,,,0.5776464838134667,0.0890830751934048,0.16556291390728478,0.10121457489878542,0.45454545454545453,1137,444,60,50,,0.14698162729658792,,,,,,,,auxiliary_transfer,common_schema,all,0.1,XGB_weighted,XGB_weighted,proba,ok,,1.449,61240.0,0.10121457489878542,0.45454545454545453,1137.0,444.0,60.0,50.0,,86.0
0.24965687409914747,0.1739130434782609,,,0.588430797538957,0.08973455851262466,0.14513274336283186,0.09010989010989011,0.37272727272727274,1167,414,69,41,,0.017094017094017096,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.5,LR_balanced,LR_balanced,proba,ok,,3.205,108090.0,0.09010989010989011,0.37272727272727274,1167.0,414.0,69.0,41.0,,87.0
0.5171082615852356,0.17375231053604434,,,0.5530475533321833,0.09038704449760618,0.14100185528756956,0.08857808857808858,0.34545454545454546,1190,391,72,38,,0.12771739130434784,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.05,XGB_weighted,XGB_weighted,proba,ok,,1.643,68283.0,0.08857808857808858,0.34545454545454546,1190.0,391.0,72.0,38.0,,88.0
0.3161504590225875,0.17351598173515984,,,0.5593554137197401,0.10092191882081866,0.17573221757322174,0.16279069767441862,0.19090909090909092,1473,108,89,21,,0.03389830508474576,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.25,LGBM_balanced,LGBM_balanced,proba,ok,,3.475,108090.0,0.16279069767441862,0.19090909090909092,1473.0,108.0,89.0,21.0,,89.0
0.307383356072232,0.17293233082706766,,,0.5665746650566384,0.08081014200010457,0.09016393442622951,0.08208955223880597,0.1,1458,123,99,11,,0.0,,,,,,,,auxiliary_transfer,common_schema,all,0.1,LR_balanced,LR_balanced,proba,ok,,1.128,61240.0,0.08208955223880597,0.1,1458.0,123.0,99.0,11.0,,90.0
0.5268999860620486,0.1724770642201835,0.5486824137606797,0.16167664670658685,0.5868811454200448,0.09356767957877166,0.15357142857142858,0.09555555555555556,0.39090909090909093,1174,407,67,43,0.26611472501478417,0.15584415584415584,0.08955223880597014,0.6,910.0,671.0,44.0,66.0,0.4358367829686576,baza_feature,core,baza_only,0.0,EasyEnsemble_10,imbalance_ensemble,proba,ok,,12.908,,,,,,,,,91.0
0.5284250974655151,0.17233560090702948,,,0.5988931056293485,0.10250152715647513,0.16192560175054704,0.10662824207492795,0.33636363636363636,1271,310,73,37,,0.1622340425531915,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.1,XGB_weighted,XGB_weighted,proba,ok,,2.206,111240.0,0.10662824207492795,0.33636363636363636,1271.0,310.0,73.0,37.0,,92.0
0.23625921973002523,0.1718213058419244,,,0.5646713817491806,0.08026566751957638,0.11387900355871886,0.0935672514619883,0.14545454545454545,1426,155,94,16,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.25,LR_balanced,LR_balanced,proba,ok,,1.255,68283.0,0.0935672514619883,0.14545454545454545,1426.0,155.0,94.0,16.0,,93.0
0.18710988152667632,0.1717557251908397,,,0.5623023402909552,0.08008856414723012,0.14257425742574256,0.09113924050632911,0.32727272727272727,1222,359,74,36,,0.0,,,,,,,,auxiliary_transfer,common_schema,cell,0.5,LR_balanced,LR_balanced,proba,ok,,1.264,51047.0,0.09113924050632911,0.32727272727272727,1222.0,359.0,74.0,36.0,,94.0
0.5334484785025972,0.17142857142857143,0.5438776363065252,0.173469387755102,0.5852164912885975,0.09329560474550547,0.15145631067961166,0.0962962962962963,0.35454545454545455,1215,366,71,39,0.23950325251330573,0.1377049180327869,0.0782608695652174,0.5727272727272728,839.0,742.0,47.0,63.0,0.47604967474866944,baza_feature,encoded_no_ka,baza_only,0.0,EasyEnsemble_30,imbalance_ensemble,proba,ok,,6.505,,,,,,,,,95.0
0.5334484785025972,0.17142857142857143,0.5438776363065252,0.173469387755102,0.5852164912885975,0.09329560474550547,0.15145631067961166,0.0962962962962963,0.35454545454545455,1215,366,71,39,0.23950325251330573,0.1377049180327869,0.0782608695652174,0.5727272727272728,839.0,742.0,47.0,63.0,0.47604967474866944,baza_feature,encoded_compact,baza_only,0.0,EasyEnsemble_30,imbalance_ensemble,proba,ok,,6.47,,,,,,,,,96.0
0.5932013514367107,0.17142857142857143,,,0.5627508481398424,0.08078203527536759,0.09090909090909091,0.08333333333333333,0.1,1460,121,99,11,,0.1372299872935197,,,,,,,,auxiliary_transfer,common_schema,baza_only,0.05,LR_balanced,LR_balanced,proba,ok,,0.109,0.0,0.08333333333333333,0.1,1460.0,121.0,99.0,11.0,,97.0
0.17125688163432626,0.171334431630972,,,0.6154936461388074,0.11852527944608178,0.17763157894736842,0.10843373493975904,0.4909090909090909,1137,444,56,54,,0.0,,,,,,,,auxiliary_transfer,common_schema,all,0.25,LGBM_regularized,LGBM_regularized,proba,ok,,1.496,61240.0,0.10843373493975904,0.4909090909090909,1137.0,444.0,56.0,54.0,,98.0
0.21618785513699673,0.17123287671232879,,,0.5658444022770399,0.08059633840439115,0.12949640287769784,0.10714285714285714,0.16363636363636364,1431,150,92,18,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.5,LR_balanced,LR_balanced,proba,ok,,0.906,68283.0,0.10714285714285714,0.16363636363636364,1431.0,150.0,92.0,18.0,,99.0
0.24994206292393062,0.17122040072859745,,,0.5931947559082285,0.10297160727797207,0.16666666666666666,0.10251046025104603,0.44545454545454544,1152,429,61,49,,0.017391304347826087,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.1,LGBM_regularized,LGBM_regularized,proba,ok,,2.824,111240.0,0.10251046025104603,0.44545454545454544,1152.0,429.0,61.0,49.0,,100.0
0.22121769645058503,0.17105263157894737,,,0.5777672359266287,0.11146243546634346,0.133630289532294,0.07614213197969544,0.5454545454545454,853,728,50,60,,0.017857142857142856,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.5,LGBM_balanced,LGBM_balanced,proba,ok,,2.404,111240.0,0.07614213197969544,0.5454545454545454,853.0,728.0,50.0,60.0,,101.0
0.5020950436592102,0.17069701280227598,,,0.5669541716980047,0.09326471006226686,0.1471004243281471,0.08710217755443886,0.4727272727272727,1036,545,58,52,,0.14774281805745554,,,,,,,,auxiliary_transfer,common_schema,cell,0.1,XGB_weighted,XGB_weighted,proba,ok,,3.067,51047.0,0.08710217755443886,0.4727272727272727,1036.0,545.0,58.0,52.0,,102.0
0.16983897276054868,0.17069243156199676,,,0.597725835202116,0.11885204971620486,0.16501650165016502,0.10080645161290322,0.45454545454545453,1135,446,60,50,,0.018018018018018018,,,,,,,,auxiliary_transfer,common_schema,all,0.1,LGBM_regularized,LGBM_regularized,proba,ok,,1.513,61240.0,0.10080645161290322,0.45454545454545453,1135.0,446.0,60.0,50.0,,103.0
0.2705725409771358,0.17040358744394618,,,0.5786067506181358,0.09377763953702618,0.1085972850678733,0.10810810810810811,0.10909090909090909,1482,99,98,12,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all_orange,0.05,LGBM_regularized,LGBM_regularized,proba,ok,,1.904,80179.0,0.10810810810810811,0.10909090909090909,1482.0,99.0,98.0,12.0,,104.0
0.27970410601988516,0.1703470031545741,,,0.5633603588062791,0.0798479536304047,0.13548387096774195,0.105,0.19090909090909092,1402,179,89,21,,0.0,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.1,LR_balanced,LR_balanced,proba,ok,,1.178,68283.0,0.105,0.19090909090909092,1402.0,179.0,89.0,21.0,,105.0
0.34290270507918447,0.17006802721088438,,,0.5628083491461101,0.07983425977696801,0.11072664359861592,0.0893854748603352,0.14545454545454545,1418,163,94,16,,0.016666666666666666,,,,,,,,auxiliary_transfer,common_schema,hf_all,0.05,LR_balanced,LR_balanced,proba,ok,,2.744,68283.0,0.0893854748603352,0.14545454545454545,1418.0,163.0,94.0,16.0,,106.0
0.4928203225135803,0.17001180637544275,,,0.5879017882812949,0.09290333251447631,0.14732142857142858,0.08396946564885496,0.6,861,720,44,66,,0.15460122699386503,,,,,,,,auxiliary_transfer,common_schema,ibm_cell_kdd,0.25,XGB_weighted,XGB_weighted,proba,ok,,2.398,108090.0,0.08396946564885496,0.6,861.0,720.0,44.0,66.0,,107.0
0.17129316946716425,0.16991150442477876,,,0.6027341728480249,0.11147858738337782,0.16399286987522282,0.10199556541019955,0.41818181818181815,1176,405,64,46,,0.0,,,,,,,,auxiliary_transfer,common_schema,cell,0.25,LGBM_regularized,LGBM_regularized,proba,ok,,3.867,51047.0,0.10199556541019955,0.41818181818181815,1176.0,405.0,64.0,46.0,,108.0
0.5241299271583557,0.16976127320954906,,,0.5837674659306538,0.09265015538205572,0.12853470437017994,0.0748502994011976,0.45454545454545453,963,618,60,50,,0.1408906882591093,,,,,,,,auxiliary_transfer,common_schema,hf_all_orange,0.5,XGB_weighted,XGB_weighted,proba,ok,,1.582,80179.0,0.0748502994011976,0.45454545454545453,963.0,618.0,60.0,50.0,,109.0
0.5222269396868714,0.1694290976058932,0.514959553208311,0.1515151515151515,0.559226036455638,0.08010553451252217,0.13883677298311445,0.08747044917257683,0.33636363636363636,1195,386,73,37,0.25014784151389713,0.13592233009708737,0.08019639934533551,0.44545454545454544,1019.0,562.0,61.0,49.0,0.361324659964518,baza_feature,core,baza_only,0.0,LogReg_L2_C03_balanced,linear,proba,ok,,0.16,,,,,,,,,110.0
0.5172019004821777,0.1692573402417962,,,0.6016934046345812,0.0965341811511861,0.1494057724957555,0.0918580375782881,0.4,1146,435,66,44,,0.15441176470588236,,,,,,,,auxiliary_transfer,common_schema,all_kdd,0.25,XGB_weighted,XGB_weighted,proba,ok,,2.454,111240.0,0.0918580375782881,0.4,1146.0,435.0,66.0,44.0,,111.0
0.19489043602328093,0.1691842900302115,,,0.564182623195906,0.10504849289287979,0.14397496087636932,0.08695652173913043,0.41818181818181815,1098,483,64,46,,0.017543859649122806,,,,,,,,auxiliary_transfer,common_schema,cell_orange,0.5,LGBM_balanced,LGBM_balanced,proba,ok,,1.486,62943.0,0.08695652173913043,0.41818181818181815,1098.0,483.0,64.0,46.0,,112.0
